"film_id","title","rating","release_year","rental_duration","rental_rate","length","replacement_cost","category_id","actor_id","inventory_id","store_id"
754,RUSHMORE MERMAID,PG-13,2006,6,2.99,150,17.99,5,60,3439,2
771,SCORPION APOLLO,NC-17,2006,3,4.99,137,23.99,7,60,3524,2
771,SCORPION APOLLO,NC-17,2006,3,4.99,137,23.99,7,60,3523,2
771,SCORPION APOLLO,NC-17,2006,3,4.99,137,23.99,7,60,3522,2
771,SCORPION APOLLO,NC-17,2006,3,4.99,137,23.99,7,60,3521,2
771,SCORPION APOLLO,NC-17,2006,3,4.99,137,23.99,7,60,3520,1
771,SCORPION APOLLO,NC-17,2006,3,4.99,137,23.99,7,60,3519,1
771,SCORPION APOLLO,NC-17,2006,3,4.99,137,23.99,7,60,3518,1
783,SHANE DARKNESS,PG,2006,5,2.99,93,22.99,16,60,3581,1
783,SHANE DARKNESS,PG,2006,5,2.99,93,22.99,16,60,3580,1
783,SHANE DARKNESS,PG,2006,5,2.99,93,22.99,16,60,3579,1
783,SHANE DARKNESS,PG,2006,5,2.99,93,22.99,16,60,3578,1
784,SHANGHAI TYCOON,PG,2006,7,2.99,47,20.99,16,60,3587,2
784,SHANGHAI TYCOON,PG,2006,7,2.99,47,20.99,16,60,3586,2
784,SHANGHAI TYCOON,PG,2006,7,2.99,47,20.99,16,60,3585,2
784,SHANGHAI TYCOON,PG,2006,7,2.99,47,20.99,16,60,3584,1
784,SHANGHAI TYCOON,PG,2006,7,2.99,47,20.99,16,60,3583,1
784,SHANGHAI TYCOON,PG,2006,7,2.99,47,20.99,16,60,3582,1
805,SLEEPLESS MONSOON,G,2006,5,4.99,64,12.99,2,60,3683,2
805,SLEEPLESS MONSOON,G,2006,5,4.99,64,12.99,2,60,3682,2
805,SLEEPLESS MONSOON,G,2006,5,4.99,64,12.99,2,60,3681,2
805,SLEEPLESS MONSOON,G,2006,5,4.99,64,12.99,2,60,3680,1
805,SLEEPLESS MONSOON,G,2006,5,4.99,64,12.99,2,60,3679,1
830,SPIRIT FLINTSTONES,R,2006,7,0.99,149,23.99,11,60,3793,2
830,SPIRIT FLINTSTONES,R,2006,7,0.99,149,23.99,11,60,3792,2
830,SPIRIT FLINTSTONES,R,2006,7,0.99,149,23.99,11,60,3791,2
830,SPIRIT FLINTSTONES,R,2006,7,0.99,149,23.99,11,60,3790,2
835,SPY MILE,PG-13,2006,6,2.99,112,13.99,10,60,3818,2
835,SPY MILE,PG-13,2006,6,2.99,112,13.99,10,60,3817,2
835,SPY MILE,PG-13,2006,6,2.99,112,13.99,10,60,3816,2
835,SPY MILE,PG-13,2006,6,2.99,112,13.99,10,60,3815,2
835,SPY MILE,PG-13,2006,6,2.99,112,13.99,10,60,3814,1
835,SPY MILE,PG-13,2006,6,2.99,112,13.99,10,60,3813,1
835,SPY MILE,PG-13,2006,6,2.99,112,13.99,10,60,3812,1
835,SPY MILE,PG-13,2006,6,2.99,112,13.99,10,60,3811,1
928,UPTOWN YOUNG,PG,2006,5,2.99,84,16.99,3,60,4267,1
928,UPTOWN YOUNG,PG,2006,5,2.99,84,16.99,3,60,4266,1
928,UPTOWN YOUNG,PG,2006,5,2.99,84,16.99,3,60,4265,1
952,WAGON JAWS,PG,2006,7,2.99,152,17.99,6,60,4368,1
952,WAGON JAWS,PG,2006,7,2.99,152,17.99,6,60,4367,1
952,WAGON JAWS,PG,2006,7,2.99,152,17.99,6,60,4366,1
971,WHALE BIKINI,PG-13,2006,4,4.99,109,11.99,9,60,4444,1
971,WHALE BIKINI,PG-13,2006,4,4.99,109,11.99,9,60,4443,1
971,WHALE BIKINI,PG-13,2006,4,4.99,109,11.99,9,60,4442,1
971,WHALE BIKINI,PG-13,2006,4,4.99,109,11.99,9,60,4441,1
986,WONKA SEA,NC-17,2006,6,2.99,85,24.99,2,60,4520,2
986,WONKA SEA,NC-17,2006,6,2.99,85,24.99,2,60,4519,2
986,WONKA SEA,NC-17,2006,6,2.99,85,24.99,2,60,4518,1
986,WONKA SEA,NC-17,2006,6,2.99,85,24.99,2,60,4517,1
986,WONKA SEA,NC-17,2006,6,2.99,85,24.99,2,60,4516,1
986,WONKA SEA,NC-17,2006,6,2.99,85,24.99,2,60,4515,1
235,DIVIDE MONSTER,PG-13,2006,6,2.99,68,13.99,14,61,1060,2
235,DIVIDE MONSTER,PG-13,2006,6,2.99,68,13.99,14,61,1059,2
235,DIVIDE MONSTER,PG-13,2006,6,2.99,68,13.99,14,61,1058,2
235,DIVIDE MONSTER,PG-13,2006,6,2.99,68,13.99,14,61,1057,2
235,DIVIDE MONSTER,PG-13,2006,6,2.99,68,13.99,14,61,1056,1
235,DIVIDE MONSTER,PG-13,2006,6,2.99,68,13.99,14,61,1055,1
237,DIVORCE SHINING,G,2006,3,2.99,47,21.99,15,61,1066,1
237,DIVORCE SHINING,G,2006,3,2.99,47,21.99,15,61,1065,1
307,FELLOWSHIP AUTUMN,NC-17,2006,6,4.99,77,9.99,16,61,1405,2
307,FELLOWSHIP AUTUMN,NC-17,2006,6,4.99,77,9.99,16,61,1404,2
307,FELLOWSHIP AUTUMN,NC-17,2006,6,4.99,77,9.99,16,61,1403,2
307,FELLOWSHIP AUTUMN,NC-17,2006,6,4.99,77,9.99,16,61,1402,1
307,FELLOWSHIP AUTUMN,NC-17,2006,6,4.99,77,9.99,16,61,1401,1
307,FELLOWSHIP AUTUMN,NC-17,2006,6,4.99,77,9.99,16,61,1400,1
362,GLORY TRACY,PG-13,2006,7,2.99,115,13.99,10,61,1660,1
362,GLORY TRACY,PG-13,2006,7,2.99,115,13.99,10,61,1659,1
372,GRACELAND DYNAMITE,R,2006,5,4.99,140,26.99,15,61,1707,1
372,GRACELAND DYNAMITE,R,2006,5,4.99,140,26.99,15,61,1706,1
374,GRAFFITI LOVE,PG,2006,3,0.99,117,29.99,14,61,1719,2
374,GRAFFITI LOVE,PG,2006,3,0.99,117,29.99,14,61,1718,2
374,GRAFFITI LOVE,PG,2006,3,0.99,117,29.99,14,61,1717,2
374,GRAFFITI LOVE,PG,2006,3,0.99,117,29.99,14,61,1716,2
374,GRAFFITI LOVE,PG,2006,3,0.99,117,29.99,14,61,1715,1
374,GRAFFITI LOVE,PG,2006,3,0.99,117,29.99,14,61,1714,1
374,GRAFFITI LOVE,PG,2006,3,0.99,117,29.99,14,61,1713,1
423,HOLLYWOOD ANONYMOUS,PG,2006,7,0.99,69,29.99,3,61,1945,2
423,HOLLYWOOD ANONYMOUS,PG,2006,7,0.99,69,29.99,3,61,1944,2
423,HOLLYWOOD ANONYMOUS,PG,2006,7,0.99,69,29.99,3,61,1943,1
423,HOLLYWOOD ANONYMOUS,PG,2006,7,0.99,69,29.99,3,61,1942,1
433,HORN WORKING,PG,2006,4,2.99,95,23.99,2,61,1989,2
433,HORN WORKING,PG,2006,4,2.99,95,23.99,2,61,1988,2
433,HORN WORKING,PG,2006,4,2.99,95,23.99,2,61,1987,1
433,HORN WORKING,PG,2006,4,2.99,95,23.99,2,61,1986,1
433,HORN WORKING,PG,2006,4,2.99,95,23.99,2,61,1985,1
433,HORN WORKING,PG,2006,4,2.99,95,23.99,2,61,1984,1
508,LAMBS CINCINATTI,PG-13,2006,6,4.99,144,18.99,10,61,2339,2
508,LAMBS CINCINATTI,PG-13,2006,6,4.99,144,18.99,10,61,2338,2
508,LAMBS CINCINATTI,PG-13,2006,6,4.99,144,18.99,10,61,2337,2
518,LIAISONS SWEET,PG,2006,5,4.99,140,15.99,16,61,2378,2
518,LIAISONS SWEET,PG,2006,5,4.99,140,15.99,16,61,2377,2
518,LIAISONS SWEET,PG,2006,5,4.99,140,15.99,16,61,2376,2
518,LIAISONS SWEET,PG,2006,5,4.99,140,15.99,16,61,2375,2
518,LIAISONS SWEET,PG,2006,5,4.99,140,15.99,16,61,2374,1
518,LIAISONS SWEET,PG,2006,5,4.99,140,15.99,16,61,2373,1
519,LIBERTY MAGNIFICENT,G,2006,3,2.99,138,27.99,15,61,2382,2
519,LIBERTY MAGNIFICENT,G,2006,3,2.99,138,27.99,15,61,2381,2
519,LIBERTY MAGNIFICENT,G,2006,3,2.99,138,27.99,15,61,2380,2
519,LIBERTY MAGNIFICENT,G,2006,3,2.99,138,27.99,15,61,2379,2
535,LOVE SUICIDES,R,2006,6,0.99,181,21.99,11,61,2453,1
535,LOVE SUICIDES,R,2006,6,0.99,181,21.99,11,61,2452,1
535,LOVE SUICIDES,R,2006,6,0.99,181,21.99,11,61,2451,1
535,LOVE SUICIDES,R,2006,6,0.99,181,21.99,11,61,2450,1
537,LOVER TRUMAN,G,2006,3,2.99,75,29.99,4,61,2461,2
537,LOVER TRUMAN,G,2006,3,2.99,75,29.99,4,61,2460,2
537,LOVER TRUMAN,G,2006,3,2.99,75,29.99,4,61,2459,2
585,MOB DUFFEL,G,2006,4,0.99,105,25.99,7,61,2666,2
585,MOB DUFFEL,G,2006,4,0.99,105,25.99,7,61,2665,2
585,MOB DUFFEL,G,2006,4,0.99,105,25.99,7,61,2664,2
585,MOB DUFFEL,G,2006,4,0.99,105,25.99,7,61,2663,2
639,OPPOSITE NECKLACE,PG,2006,7,4.99,92,9.99,8,61,2911,2
639,OPPOSITE NECKLACE,PG,2006,7,4.99,92,9.99,8,61,2910,2
639,OPPOSITE NECKLACE,PG,2006,7,4.99,92,9.99,8,61,2909,2
648,OUTLAW HANKY,PG-13,2006,7,4.99,148,17.99,16,61,2957,2
648,OUTLAW HANKY,PG-13,2006,7,4.99,148,17.99,16,61,2956,2
648,OUTLAW HANKY,PG-13,2006,7,4.99,148,17.99,16,61,2955,1
648,OUTLAW HANKY,PG-13,2006,7,4.99,148,17.99,16,61,2954,1
648,OUTLAW HANKY,PG-13,2006,7,4.99,148,17.99,16,61,2953,1
648,OUTLAW HANKY,PG-13,2006,7,4.99,148,17.99,16,61,2952,1
649,OZ LIAISONS,R,2006,4,2.99,85,14.99,2,61,2963,2
649,OZ LIAISONS,R,2006,4,2.99,85,14.99,2,61,2962,2
649,OZ LIAISONS,R,2006,4,2.99,85,14.99,2,61,2961,2
649,OZ LIAISONS,R,2006,4,2.99,85,14.99,2,61,2960,2
649,OZ LIAISONS,R,2006,4,2.99,85,14.99,2,61,2959,1
649,OZ LIAISONS,R,2006,4,2.99,85,14.99,2,61,2958,1
703,PUNK DIVORCE,PG,2006,6,4.99,100,18.99,2,61,3201,2
703,PUNK DIVORCE,PG,2006,6,4.99,100,18.99,2,61,3200,2
752,RUNNER MADIGAN,NC-17,2006,6,0.99,101,27.99,12,61,3430,2
752,RUNNER MADIGAN,NC-17,2006,6,0.99,101,27.99,12,61,3429,2
752,RUNNER MADIGAN,NC-17,2006,6,0.99,101,27.99,12,61,3428,2
766,SAVANNAH TOWN,PG-13,2006,5,0.99,84,25.99,7,61,3498,1
766,SAVANNAH TOWN,PG-13,2006,5,0.99,84,25.99,7,61,3497,1
766,SAVANNAH TOWN,PG-13,2006,5,0.99,84,25.99,7,61,3496,1
767,SCALAWAG DUCK,NC-17,2006,6,4.99,183,13.99,12,61,3506,2
767,SCALAWAG DUCK,NC-17,2006,6,4.99,183,13.99,12,61,3505,2
767,SCALAWAG DUCK,NC-17,2006,6,4.99,183,13.99,12,61,3504,2
767,SCALAWAG DUCK,NC-17,2006,6,4.99,183,13.99,12,61,3503,2
767,SCALAWAG DUCK,NC-17,2006,6,4.99,183,13.99,12,61,3502,1
767,SCALAWAG DUCK,NC-17,2006,6,4.99,183,13.99,12,61,3501,1
767,SCALAWAG DUCK,NC-17,2006,6,4.99,183,13.99,12,61,3500,1
767,SCALAWAG DUCK,NC-17,2006,6,4.99,183,13.99,12,61,3499,1
780,SENSIBILITY REAR,PG,2006,7,4.99,98,15.99,8,61,3569,2
780,SENSIBILITY REAR,PG,2006,7,4.99,98,15.99,8,61,3568,2
780,SENSIBILITY REAR,PG,2006,7,4.99,98,15.99,8,61,3567,2
831,SPIRITED CASUALTIES,PG-13,2006,5,0.99,138,20.99,14,61,3796,1
831,SPIRITED CASUALTIES,PG-13,2006,5,0.99,138,20.99,14,61,3795,1
831,SPIRITED CASUALTIES,PG-13,2006,5,0.99,138,20.99,14,61,3794,1
832,SPLASH GUMP,PG,2006,5,0.99,175,16.99,8,61,3800,1
832,SPLASH GUMP,PG,2006,5,0.99,175,16.99,8,61,3799,1
832,SPLASH GUMP,PG,2006,5,0.99,175,16.99,8,61,3798,1
832,SPLASH GUMP,PG,2006,5,0.99,175,16.99,8,61,3797,1
990,WORLD LEATHERNECKS,PG-13,2006,3,0.99,171,13.99,11,61,4537,2
990,WORLD LEATHERNECKS,PG-13,2006,3,0.99,171,13.99,11,61,4536,2
6,AGENT TRUMAN,PG,2006,3,2.99,169,17.99,9,62,31,2
6,AGENT TRUMAN,PG,2006,3,2.99,169,17.99,9,62,30,2
6,AGENT TRUMAN,PG,2006,3,2.99,169,17.99,9,62,29,2
6,AGENT TRUMAN,PG,2006,3,2.99,169,17.99,9,62,28,1
6,AGENT TRUMAN,PG,2006,3,2.99,169,17.99,9,62,27,1
6,AGENT TRUMAN,PG,2006,3,2.99,169,17.99,9,62,26,1
42,ARTIST COLDBLOODED,NC-17,2006,5,2.99,170,10.99,15,62,188,2
42,ARTIST COLDBLOODED,NC-17,2006,5,2.99,170,10.99,15,62,187,2
42,ARTIST COLDBLOODED,NC-17,2006,5,2.99,170,10.99,15,62,186,2
42,ARTIST COLDBLOODED,NC-17,2006,5,2.99,170,10.99,15,62,185,2
54,BANGER PINOCCHIO,R,2006,5,0.99,113,15.99,12,62,241,2
54,BANGER PINOCCHIO,R,2006,5,0.99,113,15.99,12,62,240,2
54,BANGER PINOCCHIO,R,2006,5,0.99,113,15.99,12,62,239,1
54,BANGER PINOCCHIO,R,2006,5,0.99,113,15.99,12,62,238,1
54,BANGER PINOCCHIO,R,2006,5,0.99,113,15.99,12,62,237,1
100,BROOKLYN DESERT,R,2006,7,4.99,161,21.99,9,62,456,2
100,BROOKLYN DESERT,R,2006,7,4.99,161,21.99,9,62,455,2
100,BROOKLYN DESERT,R,2006,7,4.99,161,21.99,9,62,454,1
100,BROOKLYN DESERT,R,2006,7,4.99,161,21.99,9,62,453,1
100,BROOKLYN DESERT,R,2006,7,4.99,161,21.99,9,62,452,1
100,BROOKLYN DESERT,R,2006,7,4.99,161,21.99,9,62,451,1
101,BROTHERHOOD BLANKET,R,2006,3,0.99,73,26.99,6,62,462,2
101,BROTHERHOOD BLANKET,R,2006,3,0.99,73,26.99,6,62,461,2
101,BROTHERHOOD BLANKET,R,2006,3,0.99,73,26.99,6,62,460,1
101,BROTHERHOOD BLANKET,R,2006,3,0.99,73,26.99,6,62,459,1
101,BROTHERHOOD BLANKET,R,2006,3,0.99,73,26.99,6,62,458,1
101,BROTHERHOOD BLANKET,R,2006,3,0.99,73,26.99,6,62,457,1
129,CAUSE DATE,R,2006,3,2.99,179,16.99,6,62,593,2
129,CAUSE DATE,R,2006,3,2.99,179,16.99,6,62,592,2
129,CAUSE DATE,R,2006,3,2.99,179,16.99,6,62,591,2
129,CAUSE DATE,R,2006,3,2.99,179,16.99,6,62,590,1
129,CAUSE DATE,R,2006,3,2.99,179,16.99,6,62,589,1
129,CAUSE DATE,R,2006,3,2.99,179,16.99,6,62,588,1
211,DARLING BREAKING,PG-13,2006,7,4.99,165,20.99,10,62,949,1
211,DARLING BREAKING,PG-13,2006,7,4.99,165,20.99,10,62,948,1
231,DINOSAUR SECRETARY,R,2006,7,2.99,63,27.99,8,62,1036,2
231,DINOSAUR SECRETARY,R,2006,7,2.99,63,27.99,8,62,1035,2
231,DINOSAUR SECRETARY,R,2006,7,2.99,63,27.99,8,62,1034,2
231,DINOSAUR SECRETARY,R,2006,7,2.99,63,27.99,8,62,1033,2
231,DINOSAUR SECRETARY,R,2006,7,2.99,63,27.99,8,62,1032,1
231,DINOSAUR SECRETARY,R,2006,7,2.99,63,27.99,8,62,1031,1
231,DINOSAUR SECRETARY,R,2006,7,2.99,63,27.99,8,62,1030,1
231,DINOSAUR SECRETARY,R,2006,7,2.99,63,27.99,8,62,1029,1
272,EDGE KISSING,NC-17,2006,5,4.99,153,9.99,7,62,1229,1
272,EDGE KISSING,NC-17,2006,5,4.99,153,9.99,7,62,1228,1
272,EDGE KISSING,NC-17,2006,5,4.99,153,9.99,7,62,1227,1
272,EDGE KISSING,NC-17,2006,5,4.99,153,9.99,7,62,1226,1
295,EXPENDABLE STALLION,PG,2006,3,0.99,97,14.99,6,62,1342,2
295,EXPENDABLE STALLION,PG,2006,3,0.99,97,14.99,6,62,1341,2
295,EXPENDABLE STALLION,PG,2006,3,0.99,97,14.99,6,62,1340,2
295,EXPENDABLE STALLION,PG,2006,3,0.99,97,14.99,6,62,1339,2
295,EXPENDABLE STALLION,PG,2006,3,0.99,97,14.99,6,62,1338,1
295,EXPENDABLE STALLION,PG,2006,3,0.99,97,14.99,6,62,1337,1
295,EXPENDABLE STALLION,PG,2006,3,0.99,97,14.99,6,62,1336,1
295,EXPENDABLE STALLION,PG,2006,3,0.99,97,14.99,6,62,1335,1
337,FRIDA SLIPPER,R,2006,6,2.99,73,11.99,9,62,1542,2
337,FRIDA SLIPPER,R,2006,6,2.99,73,11.99,9,62,1541,2
337,FRIDA SLIPPER,R,2006,6,2.99,73,11.99,9,62,1540,1
337,FRIDA SLIPPER,R,2006,6,2.99,73,11.99,9,62,1539,1
375,GRAIL FRANKENSTEIN,NC-17,2006,4,2.99,85,17.99,1,62,1721,1
375,GRAIL FRANKENSTEIN,NC-17,2006,4,2.99,85,17.99,1,62,1720,1
385,GROUNDHOG UNCUT,PG-13,2006,6,4.99,139,26.99,5,62,1777,2
385,GROUNDHOG UNCUT,PG-13,2006,6,4.99,139,26.99,5,62,1776,2
385,GROUNDHOG UNCUT,PG-13,2006,6,4.99,139,26.99,5,62,1775,2
385,GROUNDHOG UNCUT,PG-13,2006,6,4.99,139,26.99,5,62,1774,1
385,GROUNDHOG UNCUT,PG-13,2006,6,4.99,139,26.99,5,62,1773,1
393,HALLOWEEN NUTS,PG-13,2006,6,2.99,47,19.99,6,62,1811,1
393,HALLOWEEN NUTS,PG-13,2006,6,2.99,47,19.99,6,62,1810,1
398,HANOVER GALAXY,NC-17,2006,5,4.99,47,21.99,12,62,1836,2
398,HANOVER GALAXY,NC-17,2006,5,4.99,47,21.99,12,62,1835,2
398,HANOVER GALAXY,NC-17,2006,5,4.99,47,21.99,12,62,1834,2
398,HANOVER GALAXY,NC-17,2006,5,4.99,47,21.99,12,62,1833,2
406,HAUNTING PIANIST,R,2006,5,0.99,181,22.99,10,62,1864,2
406,HAUNTING PIANIST,R,2006,5,0.99,181,22.99,10,62,1863,2
406,HAUNTING PIANIST,R,2006,5,0.99,181,22.99,10,62,1862,2
406,HAUNTING PIANIST,R,2006,5,0.99,181,22.99,10,62,1861,2
406,HAUNTING PIANIST,R,2006,5,0.99,181,22.99,10,62,1860,1
406,HAUNTING PIANIST,R,2006,5,0.99,181,22.99,10,62,1859,1
413,HEDWIG ALTER,NC-17,2006,7,2.99,169,16.99,5,62,1898,1
413,HEDWIG ALTER,NC-17,2006,7,2.99,169,16.99,5,62,1897,1
413,HEDWIG ALTER,NC-17,2006,7,2.99,169,16.99,5,62,1896,1
428,HOMICIDE PEACH,PG-13,2006,6,2.99,141,21.99,8,62,1965,2
428,HOMICIDE PEACH,PG-13,2006,6,2.99,141,21.99,8,62,1964,2
428,HOMICIDE PEACH,PG-13,2006,6,2.99,141,21.99,8,62,1963,1
428,HOMICIDE PEACH,PG-13,2006,6,2.99,141,21.99,8,62,1962,1
428,HOMICIDE PEACH,PG-13,2006,6,2.99,141,21.99,8,62,1961,1
428,HOMICIDE PEACH,PG-13,2006,6,2.99,141,21.99,8,62,1960,1
445,HYDE DOCTOR,G,2006,5,2.99,100,11.99,4,62,2052,2
445,HYDE DOCTOR,G,2006,5,2.99,100,11.99,4,62,2051,2
445,HYDE DOCTOR,G,2006,5,2.99,100,11.99,4,62,2050,2
445,HYDE DOCTOR,G,2006,5,2.99,100,11.99,4,62,2049,1
445,HYDE DOCTOR,G,2006,5,2.99,100,11.99,4,62,2048,1
445,HYDE DOCTOR,G,2006,5,2.99,100,11.99,4,62,2047,1
457,INDEPENDENCE HOTEL,NC-17,2006,5,0.99,157,21.99,6,62,2111,2
457,INDEPENDENCE HOTEL,NC-17,2006,5,0.99,157,21.99,6,62,2110,2
457,INDEPENDENCE HOTEL,NC-17,2006,5,0.99,157,21.99,6,62,2109,2
457,INDEPENDENCE HOTEL,NC-17,2006,5,0.99,157,21.99,6,62,2108,2
457,INDEPENDENCE HOTEL,NC-17,2006,5,0.99,157,21.99,6,62,2107,1
457,INDEPENDENCE HOTEL,NC-17,2006,5,0.99,157,21.99,6,62,2106,1
465,INTERVIEW LIAISONS,R,2006,4,4.99,59,17.99,13,62,2155,2
465,INTERVIEW LIAISONS,R,2006,4,4.99,59,17.99,13,62,2154,2
465,INTERVIEW LIAISONS,R,2006,4,4.99,59,17.99,13,62,2153,2
465,INTERVIEW LIAISONS,R,2006,4,4.99,59,17.99,13,62,2152,1
465,INTERVIEW LIAISONS,R,2006,4,4.99,59,17.99,13,62,2151,1
688,POLISH BROOKLYN,PG,2006,6,0.99,61,12.99,3,62,3133,2
688,POLISH BROOKLYN,PG,2006,6,0.99,61,12.99,3,62,3132,2
688,POLISH BROOKLYN,PG,2006,6,0.99,61,12.99,3,62,3131,2
688,POLISH BROOKLYN,PG,2006,6,0.99,61,12.99,3,62,3130,2
707,QUEST MUSSOLINI,R,2006,5,2.99,177,29.99,1,62,3222,2
707,QUEST MUSSOLINI,R,2006,5,2.99,177,29.99,1,62,3221,2
707,QUEST MUSSOLINI,R,2006,5,2.99,177,29.99,1,62,3220,2
707,QUEST MUSSOLINI,R,2006,5,2.99,177,29.99,1,62,3219,2
707,QUEST MUSSOLINI,R,2006,5,2.99,177,29.99,1,62,3218,1
707,QUEST MUSSOLINI,R,2006,5,2.99,177,29.99,1,62,3217,1
719,RECORDS ZORRO,PG,2006,7,4.99,182,11.99,15,62,3265,1
719,RECORDS ZORRO,PG,2006,7,4.99,182,11.99,15,62,3264,1
951,VOYAGE LEGALLY,PG-13,2006,6,0.99,78,28.99,4,62,4365,2
951,VOYAGE LEGALLY,PG-13,2006,6,0.99,78,28.99,4,62,4364,2
951,VOYAGE LEGALLY,PG-13,2006,6,0.99,78,28.99,4,62,4363,2
951,VOYAGE LEGALLY,PG-13,2006,6,0.99,78,28.99,4,62,4362,2
951,VOYAGE LEGALLY,PG-13,2006,6,0.99,78,28.99,4,62,4361,1
951,VOYAGE LEGALLY,PG-13,2006,6,0.99,78,28.99,4,62,4360,1
951,VOYAGE LEGALLY,PG-13,2006,6,0.99,78,28.99,4,62,4359,1
981,WOLVES DESIRE,NC-17,2006,7,0.99,55,13.99,16,62,4495,2
981,WOLVES DESIRE,NC-17,2006,7,0.99,55,13.99,16,62,4494,2
981,WOLVES DESIRE,NC-17,2006,7,0.99,55,13.99,16,62,4493,2
981,WOLVES DESIRE,NC-17,2006,7,0.99,55,13.99,16,62,4492,1
981,WOLVES DESIRE,NC-17,2006,7,0.99,55,13.99,16,62,4491,1
981,WOLVES DESIRE,NC-17,2006,7,0.99,55,13.99,16,62,4490,1
988,WORKER TARZAN,R,2006,7,2.99,139,26.99,16,62,4529,2
988,WORKER TARZAN,R,2006,7,2.99,139,26.99,16,62,4528,2
988,WORKER TARZAN,R,2006,7,2.99,139,26.99,16,62,4527,1
988,WORKER TARZAN,R,2006,7,2.99,139,26.99,16,62,4526,1
988,WORKER TARZAN,R,2006,7,2.99,139,26.99,16,62,4525,1
990,WORLD LEATHERNECKS,PG-13,2006,3,0.99,171,13.99,11,62,4537,2
990,WORLD LEATHERNECKS,PG-13,2006,3,0.99,171,13.99,11,62,4536,2
73,BINGO TALENTED,PG-13,2006,5,2.99,150,22.99,14,63,333,2
73,BINGO TALENTED,PG-13,2006,5,2.99,150,22.99,14,63,332,2
73,BINGO TALENTED,PG-13,2006,5,2.99,150,22.99,14,63,331,2
73,BINGO TALENTED,PG-13,2006,5,2.99,150,22.99,14,63,330,2
73,BINGO TALENTED,PG-13,2006,5,2.99,150,22.99,14,63,329,1
73,BINGO TALENTED,PG-13,2006,5,2.99,150,22.99,14,63,328,1
73,BINGO TALENTED,PG-13,2006,5,2.99,150,22.99,14,63,327,1
73,BINGO TALENTED,PG-13,2006,5,2.99,150,22.99,14,63,326,1
134,CHAMPION FLATLINERS,PG,2006,4,4.99,51,21.99,2,63,618,2
134,CHAMPION FLATLINERS,PG,2006,4,4.99,51,21.99,2,63,617,2
134,CHAMPION FLATLINERS,PG,2006,4,4.99,51,21.99,2,63,616,2
167,COMA HEAD,NC-17,2006,6,4.99,109,10.99,16,63,770,2
167,COMA HEAD,NC-17,2006,6,4.99,109,10.99,16,63,769,2
167,COMA HEAD,NC-17,2006,6,4.99,109,10.99,16,63,768,2
167,COMA HEAD,NC-17,2006,6,4.99,109,10.99,16,63,767,1
167,COMA HEAD,NC-17,2006,6,4.99,109,10.99,16,63,766,1
167,COMA HEAD,NC-17,2006,6,4.99,109,10.99,16,63,765,1
167,COMA HEAD,NC-17,2006,6,4.99,109,10.99,16,63,764,1
208,DARES PLUTO,PG-13,2006,7,2.99,89,16.99,2,63,940,1
208,DARES PLUTO,PG-13,2006,7,2.99,89,16.99,2,63,939,1
208,DARES PLUTO,PG-13,2006,7,2.99,89,16.99,2,63,938,1
225,DESTINATION JERK,PG-13,2006,3,0.99,76,19.99,7,63,1005,1
225,DESTINATION JERK,PG-13,2006,3,0.99,76,19.99,7,63,1004,1
225,DESTINATION JERK,PG-13,2006,3,0.99,76,19.99,7,63,1003,1
248,DOZEN LION,NC-17,2006,6,4.99,177,20.99,6,63,1120,2
248,DOZEN LION,NC-17,2006,6,4.99,177,20.99,6,63,1119,2
249,DRACULA CRYSTAL,G,2006,7,0.99,176,26.99,4,63,1126,2
249,DRACULA CRYSTAL,G,2006,7,0.99,176,26.99,4,63,1125,2
249,DRACULA CRYSTAL,G,2006,7,0.99,176,26.99,4,63,1124,2
249,DRACULA CRYSTAL,G,2006,7,0.99,176,26.99,4,63,1123,2
249,DRACULA CRYSTAL,G,2006,7,0.99,176,26.99,4,63,1122,1
249,DRACULA CRYSTAL,G,2006,7,0.99,176,26.99,4,63,1121,1
278,ELF MURDER,NC-17,2006,4,4.99,155,19.99,12,63,1257,1
278,ELF MURDER,NC-17,2006,4,4.99,155,19.99,12,63,1256,1
392,HALL CASSIDY,NC-17,2006,5,4.99,51,13.99,3,63,1809,2
392,HALL CASSIDY,NC-17,2006,5,4.99,51,13.99,3,63,1808,2
392,HALL CASSIDY,NC-17,2006,5,4.99,51,13.99,3,63,1807,1
392,HALL CASSIDY,NC-17,2006,5,4.99,51,13.99,3,63,1806,1
392,HALL CASSIDY,NC-17,2006,5,4.99,51,13.99,3,63,1805,1
392,HALL CASSIDY,NC-17,2006,5,4.99,51,13.99,3,63,1804,1
517,LESSON CLEOPATRA,NC-17,2006,3,0.99,167,28.99,15,63,2372,2
517,LESSON CLEOPATRA,NC-17,2006,3,0.99,167,28.99,15,63,2371,2
633,OCTOBER SUBMARINE,PG-13,2006,6,4.99,54,10.99,4,63,2886,2
633,OCTOBER SUBMARINE,PG-13,2006,6,4.99,54,10.99,4,63,2885,2
633,OCTOBER SUBMARINE,PG-13,2006,6,4.99,54,10.99,4,63,2884,2
763,SATISFACTION CONFIDENTIAL,G,2006,3,4.99,75,26.99,15,63,3483,2
763,SATISFACTION CONFIDENTIAL,G,2006,3,4.99,75,26.99,15,63,3482,2
763,SATISFACTION CONFIDENTIAL,G,2006,3,4.99,75,26.99,15,63,3481,1
